doc_id,file_name,title,local_path,page_count,contents_page_indexes,model,is_table_index_document,table_number,table_title,start_printed_page,start_page_index_estimate,topic,geography,part_or_section,subentry_count,doc_warnings,table_warnings,error
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,95,"Population of the Counties of New South Wales, at the Census of 3rd April, 1911, classified according to Birthplace",298,193,Birthplaces,New South Wales,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,96,"Population of the Counties of Victoria, at the Census of 3rd April, 1911, classified according to Birthplace",330,225,Birthplaces,Victoria,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,97,"Population of the Census Districts of Queensland, at the Census of 3rd April, 1911, classified according to Birthplace",338,233,Birthplaces,Queensland,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,98,"Population of the Counties and Divisions of South Australia, at the Census of 3rd April, 1911, classified according to Birthplace",352,247,Birthplaces,South Australia,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,99,"Population of the Statistical Districts of Western Australia, at the Census of 3rd April, 1911, classified according to Birthplace",364,259,Birthplaces,Western Australia,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,100,"Population of the Local Government Areas (Municipalities) of Tasmania, at the Census of 3rd April, 1911, classified according to Birthplace",370,265,Birthplaces,Tasmania,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,101,"Population of the Counties of the Northern Territory, at the Census of 3rd April, 1911, classified according to Birthplace",382,277,Birthplaces,Northern Territory,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,102,"Population of the Divisions of the Federal Capital Territory, at the Census of 3rd April, 1911, classified according to Birthplace",384,279,Birthplaces,Federal Capital Territory,Part II Birthplaces,0,,,
1911_census_volume_ii_part_ii_birthplaces,1911 Census - Volume II - Part II Birthplaces.pdf,2112.0 - Volume II - Part II Birthplaces,data\raw\abs_1911_census\1911 Census - Volume II - Part II Birthplaces.pdf,282,1 | 2 | 3,google/gemini-3.5-flash,True,103,"Full-blooded Aboriginal Natives of Australia enumerated in the several States and Territories of the Commonwealth, at the Census of 3rd April, 1911, classified according to Birthplace and Sex",385,280,Aboriginal Population,Australia,Part II Birthplaces,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,1,"Population of the States and Territories of the Commonwealth of Australia at the Census of 3rd April, 1911, Classified according to Length of Residence in Australia",390,3,Length of Residence,States and Territories of the Commonwealth of Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,2,"Population of the Commonwealth of Australia at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",392,5,Age and Length of Residence,Commonwealth of Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,3,"Population of the State of New South Wales at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",394,7,Age and Length of Residence,New South Wales,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,4,"Population of the State of Victoria at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",398,11,Age and Length of Residence,Victoria,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,5,"Population of the State of Queensland at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",400,13,Age and Length of Residence,Queensland,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,6,"Population of the State of South Australia at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",404,17,Age and Length of Residence,South Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,7,"Population of the State of Western Australia at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",406,19,Age and Length of Residence,Western Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,8,"Population of the State of Tasmania at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",410,23,Age and Length of Residence,Tasmania,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,9,"Population of the Northern Territory at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",412,25,Age and Length of Residence,Northern Territory,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,10,"Population of the Federal Capital Territory at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",416,29,Age and Length of Residence,Federal Capital Territory,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,11,"Metropolitan and Extra-Metropolitan Population of New South Wales at the Census of 3rd April, 1911, Classified according to Length of Residence in Australia",418,31,Length of Residence,New South Wales,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,12,"Metropolitan and Extra-Metropolitan Population of Victoria at the Census of 3rd April, 1911, Classified according to Length of Residence in Australia",419,32,Length of Residence,Victoria,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,13,"Metropolitan and Extra-Metropolitan Population of Queensland at the Census of 3rd April, 1911, Classified according to Length of Residence in Australia",420,33,Length of Residence,Queensland,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,14,"Metropolitan and Extra-Metropolitan Population of South Australia at the Census of 3rd April, 1911, Classified according to Length of Residence in Australia",420,33,Length of Residence,South Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,15,"Metropolitan and Extra-Metropolitan Population of Western Australia at the Census of 3rd April, 1911, Classified according to Length of Residence in Australia",421,34,Length of Residence,Western Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,16,"Metropolitan and Extra-Metropolitan Population of Tasmania at the Census of 3rd April, 1911, Classified according to Length of Residence in Australia",421,34,Length of Residence,Tasmania,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,17,"Population at Advanced Ages in the Commonwealth of Australia at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",422,35,Age and Length of Residence (Advanced Ages),Commonwealth of Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,18,"Population at Advanced Ages in the State of New South Wales at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",424,37,Age and Length of Residence (Advanced Ages),New South Wales,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,19,"Population at Advanced Ages in the State of Victoria at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",426,39,Age and Length of Residence (Advanced Ages),Victoria,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,20,"Population at Advanced Ages in the State of Queensland at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",428,41,Age and Length of Residence (Advanced Ages),Queensland,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,21,"Population at Advanced Ages in the State of South Australia at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",430,43,Age and Length of Residence (Advanced Ages),South Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,22,"Population at Advanced Ages in the State of Western Australia at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",432,45,Age and Length of Residence (Advanced Ages),Western Australia,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,23,"Population at Advanced Ages in the State of Tasmania at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",434,47,Age and Length of Residence (Advanced Ages),Tasmania,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,24,"Population at Advanced Ages in the Northern Territory at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",436,49,Age and Length of Residence (Advanced Ages),Northern Territory,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iii_length_of_residence,1911 Census - Volume II - Part III Length of Residence.pdf,2112.0 - Volume II - Part III Length of Residence,data\raw\abs_1911_census\1911 Census - Volume II - Part III Length of Residence.pdf,54,2,google/gemini-3.5-flash,True,25,"Population at Advanced Ages in the Federal Capital Territory at the Census of 3rd April, 1911, Classified according to Age and Length of Residence in Australia",438,51,Age and Length of Residence (Advanced Ages),Federal Capital Territory,Part III Length of Residence,0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,1,"Number of Persons Recorded in each State and Territory of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Education and Sex",443,2,Education and Sex,"Commonwealth, States and Territories","CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,2,"Number of Persons Recorded in the Commonwealth, at the Censuses of 1891, 1901, and 1911, Classified according to Education and Sex",443,2,Education and Sex,Commonwealth,"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,3,"Number of Males Recorded in each State and Territory of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Education and Age",444,3,Education and Age,"Commonwealth, States and Territories","CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,4,"Number of Females Recorded in each State and Territory of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Education and Age",445,4,Education and Age,"Commonwealth, States and Territories","CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,5,"Number of Persons Recorded in each State and Territory of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Education and Age",447,6,Education and Age,"Commonwealth, States and Territories","CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,6,"Number of Males Recorded in each Metropolitan Area of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Education and Age",448,7,Education and Age,Metropolitan Areas,"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,7,"Number of Females Recorded in each Metropolitan Area of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Education and Age",449,8,Education and Age,Metropolitan Areas,"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,8,"Number of Persons Recorded in each Metropolitan Area of the Commonwealth, at the Census of 3rd April, 1911, Classified according to Education and Age",450,9,Education and Age,Metropolitan Areas,"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,9,"New South Wales-Number of Males Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",452,11,Education and Age,New South Wales (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,10,"New South Wales-Number of Females Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",473,32,Education and Age,New South Wales (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,11,"New South Wales-Number of Persons Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",492,51,Education and Age,New South Wales (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,12,"Victoria-Number of Males Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",513,72,Education and Age,Victoria (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,13,"Victoria-Number of Females Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",519,78,Education and Age,Victoria (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,14,"Victoria-Number of Persons Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",524,83,Education and Age,Victoria (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,15,"Queensland-Number of Males Recorded in each Census District, at the Census of 3rd April, 1911, Classified according to Education and Age",531,90,Education and Age,Queensland (Census Districts),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,16,"Queensland-Number of Females Recorded in each Census District, at the Census of 3rd April, 1911, Classified according to Education and Age",542,101,Education and Age,Queensland (Census Districts),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,17,"Queensland-Number of Persons Recorded in each Census District, at the Census of 3rd April, 1911, Classified according to Education and Age",551,110,Education and Age,Queensland (Census Districts),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,18,"South Australia-Number of Males Recorded in each County or Division, at the Census of 3rd April, 1911, Classified according to Education and Age",562,121,Education and Age,South Australia (Counties/Divisions),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,19,"South Australia-Number of Females Recorded in each County or Division, at the Census of 3rd April, 1911, Classified according to Education and Age",569,128,Education and Age,South Australia (Counties/Divisions),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,20,"South Australia-Number of Persons Recorded in each County or Division, at the Census of 3rd April, 1911, Classified according to Education and Age",575,134,Education and Age,South Australia (Counties/Divisions),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,21,"Western Australia-Number of Males Recorded in each Statistical District, at the Census of 3rd April, 1911, Classified according to Education and Age",583,142,Education and Age,Western Australia (Statistical Districts),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,22,"Western Australia-Number of Females Recorded in each Statistical District, at the Census of 3rd April, 1911, Classified according to Education and Age",587,146,Education and Age,Western Australia (Statistical Districts),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,23,"Western Australia-Number of Persons Recorded in each Statistical District, at the Census of 3rd April, 1911, Classified according to Education and Age",591,150,Education and Age,Western Australia (Statistical Districts),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,24,"Tasmania-Number of Males Recorded in each Municipality, at the Census of 3rd April, 1911, Classified according to Education and Age",595,154,Education and Age,Tasmania (Municipalities),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,25,"Tasmania-Number of Females Recorded in each Municipality, at the Census of 3rd April, 1911, Classified according to Education and Age",601,160,Education and Age,Tasmania (Municipalities),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,26,"Tasmania-Number of Persons Recorded in each Municipality, at the Census of 3rd April, 1911, Classified according to Education and Age",608,167,Education and Age,Tasmania (Municipalities),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,27,"Northern Territory-Number of Males Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",615,174,Education and Age,Northern Territory (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
1911_census_volume_ii_part_iv_education,1911 Census - Volume II - Part IV Education.pdf,2112.0 - Volume II - Part IV Education,data\raw\abs_1911_census\1911 Census - Volume II - Part IV Education.pdf,182,1,google/gemini-3.5-flash,True,28,"Northern Territory-Number of Females Recorded in each County, at the Census of 3rd April, 1911, Classified according to Education and Age",616,175,Education and Age,Northern Territory (Counties),"CENSUS OF THE COMMONWEALTH OF AUSTRALIA, 1911-EDUCATION",0,,,
