doc_id,pdf_page,page_index,image_path,original_page_role,candidate_table_numbers,original_matched_table_numbers,qa_decision,final_page_role,final_table_numbers,candidate_set_complete,visible_table_numbers,visible_title_snippet,printed_page,issue_type,confidence,needs_human_review,qa_notes,model,cost,error
1911_census_volume_ii_part_iv_education,175,174,output/diagnostics/flagged_pages/1911_census_volume_ii_part_iv_education/p0175_role_boundary_multiple_tables_cand_27_26_28_match_26_27.png,boundary_multiple_tables,27 | 26 | 28,26 | 27,boundary_confirmed,boundary_multiple_tables,26 | 27,True,26 | 27,26.-TASMANIA.-NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY-continued. 27.-NORTHERN TERRITORY.-NUMBER OF MALES RECORDED IN EACH COUNTY,615,none,1,False,The page contains the continuation of Table 26 and the start of Table 27. Both are correctly identified.,google/gemini-3.1-flash-lite,0.00077475,
1911_census_volume_ii_part_iv_education,176,175,output/diagnostics/flagged_pages/1911_census_volume_ii_part_iv_education/p0176_role_boundary_multiple_tables_cand_28_27_29_match_27_28.png,boundary_multiple_tables,28 | 27 | 29,27 | 28,boundary_confirmed,boundary_multiple_tables,27 | 28,True,27 | 28,27.—NORTHERN TERRITORY.—NUMBER OF MALES RECORDED IN EACH COUNTY—continued. 28.—NORTHERN TERRITORY.—NUMBER OF FEMALES RECORDED IN EACH COUNTY,616,none,1,False,The page contains the continuation of Table 27 and the start of Table 28. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00078125,
1911_census_volume_ii_part_iv_education,177,176,output/diagnostics/flagged_pages/1911_census_volume_ii_part_iv_education/p0177_role_boundary_multiple_tables_cand_29_28_30_match_28_29.png,boundary_multiple_tables,29 | 28 | 30,28 | 29,boundary_confirmed,boundary_multiple_tables,28 | 29,True,28 | 29,28.—NORTHERN TERRITORY.—NUMBER OF FEMALES RECORDED IN EACH COUNTY—continued. 29.—NORTHERN TERRITORY.—NUMBER OF PERSONS RECORDED IN EACH COUNTY,617,none,1,False,Page contains the continuation of Table 28 and the start of Table 29. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007775,
1911_census_volume_ii_part_iv_education,178,177,output/diagnostics/flagged_pages/1911_census_volume_ii_part_iv_education/p0178_role_boundary_multiple_tables_cand_30_29_31_match_29_30.png,boundary_multiple_tables,30 | 29 | 31,29 | 30,boundary_confirmed,boundary_multiple_tables,29 | 30,True,29 | 30,29.-NORTHERN TERRITORY.-NUMBER OF PERSONS RECORDED IN EACH COUNTY-continued. 30.-FEDERAL CAPITAL TERRITORY.-NUMBER OF PERSONS RECORDED IN EACH DIVISION,618,none,1,False,The page contains the continuation of Table 29 and the entirety of Table 30. Both are within the candidate set.,google/gemini-3.1-flash-lite,0.00077075,
1911_census_volume_ii_part_iv_education,182,181,output/diagnostics/flagged_pages/1911_census_volume_ii_part_iv_education/p0182_role_non_table_cand_33_32_match_unknown.png,non_table,33 | 32,,non_table_confirmed,non_table,,True,,,,none,1.0,False,The page is blank.,google/gemini-3.1-flash-lite,0.000621,
1911_census_volume_ii_part_v_schooling,24,23,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0024_role_boundary_multiple_tables_cand_10_9_11_match_9_10.png,boundary_multiple_tables,10 | 9 | 11,9 | 10,boundary_confirmed,boundary_multiple_tables,9 | 10,True,9 | 10,9.-NEW SOUTH WALES.-NUMBER OF MALES RECORDED IN EACH COUNTY-continued. 10.-NEW SOUTH WALES.-NUMBER OF FEMALES RECORDED IN EACH COUNTY,646,none,1,False,Page contains the continuation of Table 9 and the start of Table 10.,google/gemini-3.1-flash-lite,0.00074825,
1911_census_volume_ii_part_v_schooling,37,36,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0037_role_boundary_multiple_tables_cand_11_10_12_match_10_11.png,boundary_multiple_tables,11 | 10 | 12,10 | 11,boundary_confirmed,boundary_multiple_tables,10 | 11,True,10 | 11,10.-NEW SOUTH WALES.-NUMBER OF FEMALES RECORDED IN EACH COUNTY-continued. 11.-NEW SOUTH WALES.-NUMBER OF PERSONS RECORDED IN EACH COUNTY,659,none,1,False,The page contains the continuation of Table 10 and the start of Table 11. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007685,
1911_census_volume_ii_part_v_schooling,54,53,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0054_role_boundary_multiple_tables_cand_13_12_14_match_12_13.png,boundary_multiple_tables,13 | 12 | 14,12 | 13,accept_current_match,boundary_multiple_tables,12 | 13,True,12 | 13,12.-VICTORIA.-NUMBER OF MALES RECORDED IN EACH COUNTY-continued. | 13.-VICTORIA-NUMBER OF FEMALES RECORDED IN EACH COUNTY,676,none,1,False,Page contains the continuation of Table 12 and the start of Table 13.,google/gemini-3.1-flash-lite,0.0007615,
1911_census_volume_ii_part_v_schooling,58,57,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0058_role_boundary_multiple_tables_cand_14_13_15_match_13_14.png,boundary_multiple_tables,14 | 13 | 15,13 | 14,boundary_confirmed,boundary_multiple_tables,13 | 14,True,13 | 14,13.-VICTORIA.-NUMBER OF FEMALES RECORDED IN EACH COUNTY-continued. 14.-VICTORIA.-NUMBER OF PERSONS RECORDED IN EACH COUNTY,680,none,1,False,The page contains the continuation of Table 13 and the start of Table 14. Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.0007695,
1911_census_volume_ii_part_v_schooling,62,61,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0062_role_boundary_multiple_tables_cand_15_14_16_match_14_15.png,boundary_multiple_tables,15 | 14 | 16,14 | 15,boundary_confirmed,boundary_multiple_tables,14 | 15,True,14 | 15,14.—VICTORIA.—NUMBER OF PERSONS RECORDED IN EACH COUNTY—continued. 15.—QUEENSLAND—NUMBER OF MALES RECORDED IN EACH CENSUS DISTRICT,684,none,1,False,The page contains the continuation of Table 14 and the start of Table 15. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.00077725,
1911_census_volume_ii_part_v_schooling,75,74,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0075_role_boundary_multiple_tables_cand_17_16_18_match_16_17.png,boundary_multiple_tables,17 | 16 | 18,16 | 17,boundary_confirmed,boundary_multiple_tables,16 | 17,True,16 | 17,16.--QUEENSLAND.--NUMBER OF FEMALES RECORDED IN EACH CENSUS DISTRICT--continued. 17.--QUEENSLAND.--NUMBER OF PERSONS RECORDED IN EACH CENSUS DISTRICT,697,none,1,False,The page contains the continuation of Table 16 and the start of Table 17.,google/gemini-3.1-flash-lite,0.00077225,
1911_census_volume_ii_part_v_schooling,86,85,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0086_role_boundary_multiple_tables_cand_19_18_20_match_18_19.png,boundary_multiple_tables,19 | 18 | 20,18 | 19,boundary_confirmed,boundary_multiple_tables,18 | 19,True,18 | 19,SOUTH AUSTRALIA.—NUMBER OF MALES RECORDED IN EACH COUNTY OR DIVISION—cont. | SOUTH AUSTRALIA.—NUMBER OF FEMALES RECORDED IN EACH COUNTY OR DIVISION,708,none,1,False,Page contains the continuation of Table 18 and the start of Table 19.,google/gemini-3.1-flash-lite,0.00075675,
1911_census_volume_ii_part_v_schooling,91,90,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0091_role_boundary_multiple_tables_cand_20_19_21_match_19_20.png,boundary_multiple_tables,20 | 19 | 21,19 | 20,boundary_confirmed,boundary_multiple_tables,19 | 20,True,19 | 20,19.—SOUTH AUSTRALIA.—NUMBER OF FEMALES RECORDED IN EACH COUNTY OR DIVISION—cont. | 20.—SOUTH AUSTRALIA—NUMBER OF PERSONS RECORDED IN EACH COUNTY OR DIVISION,713,none,1,False,Page contains the continuation of Table 19 and the start of Table 20. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.00077925,
1911_census_volume_ii_part_v_schooling,98,97,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0098_role_boundary_multiple_tables_cand_22_21_23_match_21_22.png,boundary_multiple_tables,22 | 21 | 23,21 | 22,boundary_confirmed,boundary_multiple_tables,21 | 22,True,21 | 22,21.—WESTERN AUSTRALIA.—NUMBER OF MALES RECORDED IN EACH STATISTICAL DISTRICT.—cont. | 22.—WESTERN AUSTRALIA.—NUMBER OF FEMALES RECORDED IN EACH STATISTICAL DISTRICT,720,none,1,False,The page contains the continuation of Table 21 and the start of Table 22. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.000786,
1911_census_volume_ii_part_v_schooling,101,100,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0101_role_boundary_multiple_tables_cand_23_22_24_match_22_23.png,boundary_multiple_tables,23 | 22 | 24,22 | 23,boundary_confirmed,boundary_multiple_tables,22 | 23,True,22 | 23,WESTERN AUSTRALIA.—NUMBER OF FEMALES RECORDED IN EACH STATISTICAL DISTRICT—cont. / WESTERN AUSTRALIA.—NUMBER OF PERSONS RECORDED IN EACH STATISTICAL DISTRICT,723,none,1,False,The page contains the continuation of Table 22 and the start of Table 23. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00077775,
1911_census_volume_ii_part_v_schooling,104,103,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0104_role_boundary_multiple_tables_cand_24_23_25_match_23_24.png,boundary_multiple_tables,24 | 23 | 25,23 | 24,boundary_confirmed,boundary_multiple_tables,23 | 24,True,23 | 24,23.—WESTERN AUSTRALIA.—NUMBER OF PERSONS RECORDED IN EACH STATISTICAL DISTRICT—cont. 24.—TASMANIA.—NUMBER OF MALES RECORDED IN EACH MUNICIPALITY,726,none,1,False,The page contains the continuation of Table 23 and the start of Table 24. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00078475,
1911_census_volume_ii_part_v_schooling,109,108,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0109_role_boundary_multiple_tables_cand_25_24_26_match_24_25.png,boundary_multiple_tables,25 | 24 | 26,24 | 25,boundary_confirmed,boundary_multiple_tables,24 | 25,True,24 | 25,24.-TASMANIA.-NUMBER OF MALES RECORDED IN EACH MUNICIPALITY-continued. | 25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY,731,none,1,False,The page contains the continuation of Table 24 and the start of Table 25. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00078675,
1911_census_volume_ii_part_v_schooling,114,113,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0114_role_boundary_multiple_tables_cand_26_25_27_match_25_26.png,boundary_multiple_tables,26 | 25 | 27,25 | 26,boundary_confirmed,boundary_multiple_tables,25 | 26,True,25 | 26,25.-TASMANIA.-NUMBER OF FEMALES RECORDED IN EACH MUNICIPALITY-continued. 26.-TASMANIA.-NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY,736,none,1,False,The page contains the continuation of Table 25 and the start of Table 26. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007775,
1911_census_volume_ii_part_v_schooling,119,118,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0119_role_boundary_multiple_tables_cand_27_26_28_match_26_27.png,boundary_multiple_tables,27 | 26 | 28,26 | 27,boundary_confirmed,boundary_multiple_tables,26 | 27,True,26 | 27,26. - TASMANIA. - NUMBER OF PERSONS RECORDED IN EACH MUNICIPALITY -- continued. 27. - NORTHERN TERRITORY. - NUMBER OF MALES RECORDED IN EACH COUNTY,741,none,1,False,The page contains the continuation of Table 26 and the entirety of Table 27. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007845,
1911_census_volume_ii_part_v_schooling,120,119,output/diagnostics/flagged_pages/1911_census_volume_ii_part_v_schooling/p0120_role_boundary_multiple_tables_cand_28_27_29_30_match_28_29.png,boundary_multiple_tables,28 | 27 | 29 | 30,28 | 29,boundary_confirmed,boundary_multiple_tables,28 | 29,True,28 | 29,"Northern Territory-Number of Females Recorded in each County, at the Census of 3rd April, 1911, Classified according to Schooling and Age | Northern Territory-Number of Persons Recorded in each County, at the Census of 3rd April, 1911, Classified according to Schooling and Age",742,none,1,False,The page contains two complete tables (28 and 29) as identified by their headers.,google/gemini-3.1-flash-lite,0.000806,
1911_census_volume_ii_part_vi_religions,18,17,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0018_role_boundary_multiple_tables_cand_3_2_4_match_2_3.png,boundary_multiple_tables,3 | 2 | 4,2 | 3,boundary_confirmed,boundary_multiple_tables,2 | 3,True,2 | 3,"2.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued | 3.—TOTAL POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH At the Census of 3rd April, 1911, Classified according to Religion",764,none,1,False,The page contains the conclusion of Table 2 and the commencement of Table 3. Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.00077375,
1911_census_volume_ii_part_vi_religions,80,79,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0080_role_boundary_multiple_tables_cand_32_31_33_34_match_32_33.png,boundary_multiple_tables,32 | 31 | 33 | 34,32 | 33,accept_current_match,boundary_multiple_tables,32 | 33,True,32 | 33,32.—MALE POPULATION OF THE METROPOLIS OF EACH STATE OF THE COMMONWEALTH... 33.—FEMALE POPULATION OF THE METROPOLIS OF EACH STATE OF THE COMMONWEALTH,826,none,1,False,The page contains two complete tables (32 and 33) as identified by the original match.,google/gemini-3.1-flash-lite,0.00077175,
1911_census_volume_ii_part_vi_religions,81,80,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0081_role_boundary_multiple_tables_cand_34_33_35_match_33_34.png,boundary_multiple_tables,34 | 33 | 35,33 | 34,boundary_confirmed,boundary_multiple_tables,33 | 34,True,33 | 34,33.—FEMALE POPULATION OF THE METROPOLIS OF EACH STATE—continued. 34.—TOTAL POPULATION OF THE METROPOLIS OF EACH STATE OF THE COMMONWEALTH,827,none,1,False,The page contains the continuation of Table 33 and the entirety of Table 34. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00077125,
1911_census_volume_ii_part_vi_religions,94,93,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0094_role_boundary_multiple_tables_cand_38_37_39_40_match_38_39.png,boundary_multiple_tables,38 | 37 | 39 | 40,38 | 39,boundary_confirmed,boundary_multiple_tables,38 | 39,True,38 | 39,38.—MALE POPULATION OF THE COUNTIES OF VICTORIA... 39.—FEMALE POPULATION OF THE COUNTIES OF VICTORIA...,840,none,1,False,The page contains two distinct tables (38 and 39) as identified by their respective headers. The assignment is correct.,google/gemini-3.1-flash-lite,0.00076525,
1911_census_volume_ii_part_vi_religions,96,95,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0096_role_boundary_multiple_tables_cand_40_39_41_match_39_40.png,boundary_multiple_tables,40 | 39 | 41,39 | 40,boundary_confirmed,boundary_multiple_tables,39 | 40,True,39 | 40,39.—FEMALE POPULATION OF THE... 40.—TOTAL POPULATION OF THE,842,none,1,False,The page contains two distinct tables (39 and 40) as indicated by their respective headers.,google/gemini-3.1-flash-lite,0.00073125,
1911_census_volume_ii_part_vi_religions,104,103,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0104_role_boundary_multiple_tables_cand_44_43_45_46_match_44_45.png,boundary_multiple_tables,44 | 43 | 45 | 46,44 | 45,boundary_confirmed,boundary_multiple_tables,44 | 45,True,44 | 45,44. MALE POPULATION OF THE COUNTIES... 45. FEMALE POPULATION OF THE COUNTIES,850,none,1,False,The page contains two complete tables (44 and 45) as identified by their headers.,google/gemini-3.1-flash-lite,0.00073475,
1911_census_volume_ii_part_vi_religions,106,105,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0106_role_boundary_multiple_tables_cand_46_45_47_match_45_46.png,boundary_multiple_tables,46 | 45 | 47,45 | 46,boundary_confirmed,boundary_multiple_tables,45 | 46,True,45 | 46,FEMALE POPULATION OF THE COUNTIES... TOTAL POPULATION OF THE COUNTIES,852,none,1,False,The page contains two complete tables (45 and 46) as indicated by the headers.,google/gemini-3.1-flash-lite,0.00072725,
1911_census_volume_ii_part_vi_religions,108,107,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0108_role_boundary_multiple_tables_cand_47_46_48_49_match_47_48.png,boundary_multiple_tables,47 | 46 | 48 | 49,47 | 48,boundary_confirmed,boundary_multiple_tables,47 | 48,True,47 | 48,47.—MALE POPULATION OF THE STATISTICAL... 48.—FEMALE POPULATION OF THE STATISTICAL,854,none,1,False,The page contains two complete tables (47 and 48) as indicated by the headers.,google/gemini-3.1-flash-lite,0.00074275,
1911_census_volume_ii_part_vi_religions,110,109,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0110_role_boundary_multiple_tables_cand_49_48_50_51_match_49_50.png,boundary_multiple_tables,49 | 48 | 50 | 51,49 | 50,boundary_confirmed,boundary_multiple_tables,49 | 50,True,49 | 50,49.—TOTAL POPULATION OF THE STATISTICAL... 50.—MALE POPULATION OF THE,856,none,1,False,The page contains two complete tables (49 and 50) as identified in the original match.,google/gemini-3.1-flash-lite,0.0007315,
1911_census_volume_ii_part_vi_religions,111,110,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0111_role_boundary_multiple_tables_cand_49_48_50_51_match_50_51.png,boundary_multiple_tables,49 | 48 | 50 | 51,50 | 51,correct_match_from_candidates,boundary_multiple_tables,50 | 51,True,50 | 51,DISTRICTS OF WESTERN AUSTRALIA... MUNICIPALITIES OF TASMANIA,857,none,1,False,"The page contains two distinct tables: the top table corresponds to Western Australia (Table 50) and the bottom table corresponds to Tasmania (Table 51). The previous metadata titles were incorrect, but the candidate table numbers 50 and 51 are correct for this content.",google/gemini-3.1-flash-lite,0.00079175,
1911_census_volume_ii_part_vi_religions,112,111,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0112_role_boundary_multiple_tables_cand_51_50_52_53_match_51_52.png,boundary_multiple_tables,51 | 50 | 52 | 53,51 | 52,boundary_confirmed,boundary_multiple_tables,51 | 52,True,51 | 52,51.—FEMALE POPULATION OF THE; 52.—TOTAL POPULATION OF THE,858,none,1,False,The page contains two complete tables (51 and 52) as identified in the original match.,google/gemini-3.1-flash-lite,0.00071,
1911_census_volume_ii_part_vi_religions,113,112,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0113_role_boundary_multiple_tables_cand_51_50_52_53_match_51_52.png,boundary_multiple_tables,51 | 50 | 52 | 53,51 | 52,correct_match_from_candidates,boundary_multiple_tables,51 | 52,True,,MUNICIPALITIES OF TASMANIA Classified according to Religion,859,none,1,False,"The page contains two distinct tables representing different subsets of the Tasmanian population (likely Male and Female, or similar) classified by religion. The previous assignment of 51 and 52 is correct based on the document structure.",google/gemini-3.1-flash-lite,0.00074225,
1911_census_volume_ii_part_vi_religions,114,113,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0114_role_boundary_multiple_tables_cand_53_52_54_match_52_53.png,boundary_multiple_tables,53 | 52 | 54,52 | 53,boundary_confirmed,boundary_multiple_tables,52 | 53,True,52 | 53,52.—TOTAL POPULATION OF THE 53.—POPULATION OF THE COUNTIES,860,none,1,False,Page contains two distinct tables (52 and 53) as identified in the candidate set.,google/gemini-3.1-flash-lite,0.000725,
1911_census_volume_ii_part_vi_religions,115,114,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0115_role_boundary_multiple_tables_cand_53_52_54_match_52_53.png,boundary_multiple_tables,53 | 52 | 54,52 | 53,boundary_confirmed,boundary_multiple_tables,52 | 53,True,52 | 53,MUNICIPALITIES OF TASMANIA—continued. OF THE NORTHERN TERRITORY,861,none,1,False,Page contains the continuation of Table 52 (Municipalities of Tasmania) and the start of Table 53 (Northern Territory).,google/gemini-3.1-flash-lite,0.00074025,
1911_census_volume_ii_part_vi_religions,116,115,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0116_role_boundary_multiple_tables_cand_54_53_55_56_match_54_55.png,boundary_multiple_tables,54 | 53 | 55 | 56,54 | 55,boundary_confirmed,boundary_multiple_tables,54 | 55,True,54 | 55,54. POPULATION OF THE DIVISIONS OF THE FEDERAL CAPITAL TERRITORY; 55. NUMBER OF ABORIGINAL MALES RECORDED IN EACH STATE AND TERRITORY OF THE COMMONWEALTH,862,none,1,False,The page contains two complete tables (54 and 55) as identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007745,
1911_census_volume_ii_part_vi_religions,119,118,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vi_religions/p0119_role_non_table_cand_57_56_match_unknown.png,non_table,57 | 56,,non_table_confirmed,non_table,,True,,CENSUS OF THE COMMONWEALTH OF AUSTRALIA PART VII. BLINDNESS AND DEAF MUTISM.,,none,1,False,"This is a title page for Part VII of the census report, not a data table.",google/gemini-3.1-flash-lite,0.00066575,
1911_census_volume_ii_part_vii_blindness_and_deaf_mutism,32,31,output/diagnostics/flagged_pages/1911_census_volume_ii_part_vii_blindness_and_deaf_mutism/p0032_role_non_table_cand_27_26_match_unknown.png,non_table,27 | 26,,non_table_confirmed,non_table,,True,,,,none,1,False,The page is blank.,google/gemini-3.1-flash-lite,0.00061575,
1911_census_volume_ii_part_viii_non_european_races,7,6,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0007_role_boundary_multiple_tables_cand_1_2_3_match_1_2.png,boundary_multiple_tables,1 | 2 | 3,1 | 2,boundary_confirmed,boundary_multiple_tables,1 | 2,True,1 | 2,"Persons of Non-European Race enumerated in the Commonwealth of Australia, at the Census of 3rd April, 1911. Summary by States",903,none,1,False,The page contains two complete tables (1 and 2) as identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007345,
1911_census_volume_ii_part_viii_non_european_races,8,7,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0008_role_boundary_multiple_tables_cand_3_2_4_5_match_3_4.png,boundary_multiple_tables,3 | 2 | 4 | 5,3 | 4,boundary_confirmed,boundary_multiple_tables,3 | 4,True,3 | 4,"Males of each Non-European Race enumerated in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911 | Females of each Non-European Race enumerated in the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911",904,none,1,False,The page contains two complete tables (3 and 4) as indicated by the headers and data blocks.,google/gemini-3.1-flash-lite,0.000797,
1911_census_volume_ii_part_viii_non_european_races,9,8,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0009_role_boundary_multiple_tables_cand_5_4_6_match_4_5.png,boundary_multiple_tables,5 | 4 | 6,4 | 5,boundary_confirmed,boundary_multiple_tables,4 | 5,True,4 | 5,4.—FEMALES OF EACH NON-EUROPEAN RACE ENUMERATED IN THE STATES—continued. | 5.—PERSONS OF EACH NON-EUROPEAN RACE ENUMERATED IN THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,905,none,1,False,The page contains the continuation of Table 4 and the entirety of Table 5. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.00078975,
1911_census_volume_ii_part_viii_non_european_races,10,9,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0010_role_boundary_multiple_tables_cand_6_5_7_8_match_6_7.png,boundary_multiple_tables,6 | 5 | 7 | 8,6 | 7,boundary_confirmed,boundary_multiple_tables,6 | 7,True,6 | 7,"Commonwealth of Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Commonwealth of Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",906,none,1,False,The page contains two complete tables (6 and 7) as identified by their respective headers.,google/gemini-3.1-flash-lite,0.0007715,
1911_census_volume_ii_part_viii_non_european_races,11,10,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0011_role_boundary_multiple_tables_cand_6_5_7_8_match_6_7.png,boundary_multiple_tables,6 | 5 | 7 | 8,6 | 7,boundary_confirmed,boundary_multiple_tables,6 | 7,True,6 | 7,"Commonwealth of Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Commonwealth of Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",907,none,1,False,"The page contains two distinct tables: the top table corresponds to Table 6 (Males) and the bottom table corresponds to Table 7 (Females), as indicated by the metadata and the structure of the census document.",google/gemini-3.1-flash-lite,0.00083325,
1911_census_volume_ii_part_viii_non_european_races,12,11,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0012_role_boundary_multiple_tables_cand_8_7_9_10_match_8_9.png,boundary_multiple_tables,8 | 7 | 9 | 10,8 | 9,boundary_confirmed,boundary_multiple_tables,8 | 9,True,8 | 9,8.—COMMONWEALTH OF AUSTRALIA.—PERSONS... 9.—COMMONWEALTH OF AUSTRALIA.—MALES OF NON-EUROPEAN,908,none,1,False,Page contains two complete tables (8 and 9) as indicated by their respective headers.,google/gemini-3.1-flash-lite,0.0007415,
1911_census_volume_ii_part_viii_non_european_races,13,12,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0013_role_boundary_multiple_tables_cand_8_7_9_10_match_8_9.png,boundary_multiple_tables,8 | 7 | 9 | 10,8 | 9,boundary_confirmed,boundary_multiple_tables,8 | 9,True,8 | 9,OF NON-EUROPEAN RACE ENUMERATED Classified according to Race and Age; RACE ENUMERATED IN THE SEVERAL STATES AND TERRITORIES Classified according to Age,909,none,1,False,"The page contains two distinct tables: the top table (Table 8) classifies non-European race by race and age, and the bottom table (Table 9) classifies non-European race by state/territory and age.",google/gemini-3.1-flash-lite,0.0007955,
1911_census_volume_ii_part_viii_non_european_races,14,13,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0014_role_boundary_multiple_tables_cand_10_9_11_12_match_10_11.png,boundary_multiple_tables,10 | 9 | 11 | 12,10 | 11,boundary_confirmed,boundary_multiple_tables,10 | 11,True,10 | 11,10.—COMMONWEALTH OF AUSTRALIA.—FEMALES OF NON-EUROPEAN... 11.—COMMONWEALTH OF AUSTRALIA.—PERSONS OF NON-EUROPEAN,910,none,1,False,The page contains two complete tables (10 and 11) as indicated by their respective headers.,google/gemini-3.1-flash-lite,0.0007665,
1911_census_volume_ii_part_viii_non_european_races,15,14,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0015_role_boundary_multiple_tables_cand_10_9_11_12_match_10_11.png,boundary_multiple_tables,10 | 9 | 11 | 12,10 | 11,accept_current_match,boundary_multiple_tables,10 | 11,True,10 | 11,RACE ENUMERATED IN THE SEVERAL STATES AND TERRITORIES Classified according to Age,911,none,1,False,"The page contains two distinct tables, both correctly identified as 10 and 11 from the candidate list.",google/gemini-3.1-flash-lite,0.0007455,
1911_census_volume_ii_part_viii_non_european_races,16,15,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0016_role_boundary_multiple_tables_cand_12_11_13_14_match_12_13.png,boundary_multiple_tables,12 | 11 | 13 | 14,12 | 13,accept_current_match,boundary_multiple_tables,12 | 13,True,12 | 13,12.—NEW SOUTH WALES.—MALES OF... 13.—NEW SOUTH WALES.—FEMALES OF,912,none,1,False,The page contains two complete tables (12 and 13) as identified by the headers.,google/gemini-3.1-flash-lite,0.0007475,
